author	filename	log_date
mvw	org.argouml.notation.providers.uml.ClassifierRoleNotationUml	2006-6-4 19:49
mvw	org.argouml.notation.providers.uml.ClassifierRoleNotationUml	2006-4-3 19:24
mvw	org.argouml.notation.providers.uml.ClassifierRoleNotationUml	2006-3-27 21:32
mvw	org.argouml.notation.providers.uml.ComponentInstanceNotationUml	2010-11-20 19:42
linus	org.argouml.notation.providers.uml.ComponentInstanceNotationUml	2010-1-12 19:11
mvw	org.argouml.notation.providers.uml.ComponentInstanceNotationUml	2009-4-7 19:38
tfmorris	org.argouml.notation.providers.uml.ComponentInstanceNotationUml	2008-12-21 16:29
mvw	org.argouml.notation.providers.uml.ComponentInstanceNotationUml	2008-4-28 16:35
dthompson	org.argouml.notation.providers.uml.ComponentInstanceNotationUml	2008-4-19 19:51
linus	org.argouml.notation.providers.uml.ComponentInstanceNotationUml	2008-2-9 14:42
tfmorris	org.argouml.notation.providers.uml.ComponentInstanceNotationUml	2007-11-8 05:21
tfmorris	org.argouml.notation.providers.uml.ComponentInstanceNotationUml	2007-10-11 05:06
penyaskito	org.argouml.notation.providers.uml.ComponentInstanceNotationUml	2007-10-7 16:10
linus	org.argouml.notation.providers.uml.ComponentInstanceNotationUml	2007-5-5 17:02
mvw	org.argouml.notation.providers.uml.ComponentInstanceNotationUml	2007-4-23 18:25
tfmorris	org.argouml.notation.providers.uml.ComponentInstanceNotationUml	2006-11-25 04:38
mvw	org.argouml.notation.providers.uml.ComponentInstanceNotationUml	2006-9-8 14:50
mvw	org.argouml.notation.providers.uml.ComponentInstanceNotationUml	2006-6-11 17:14
mvw	org.argouml.notation.providers.uml.ComponentInstanceNotationUml	2005-11-12 08:54
linus	org.argouml.notation.providers.uml.EnumerationLiteralNotationUml	2010-1-12 19:11
linus	org.argouml.notation.providers.uml.EnumerationLiteralNotationUml	2010-1-11 19:59
mvw	org.argouml.notation.providers.uml.EnumerationLiteralNotationUml	2009-4-7 19:38
tfmorris	org.argouml.notation.providers.uml.EnumerationLiteralNotationUml	2008-12-21 16:29
mvw	org.argouml.notation.providers.uml.EnumerationLiteralNotationUml	2008-6-2 18:23
mvw	org.argouml.notation.providers.uml.EnumerationLiteralNotationUml	2008-5-29 19:09
linus	org.argouml.notation.providers.uml.ExtensionPointNotationUml	2010-1-12 19:11
mvw	org.argouml.notation.providers.uml.ExtensionPointNotationUml	2009-4-7 19:38
tfmorris	org.argouml.notation.providers.uml.ExtensionPointNotationUml	2008-12-21 16:29
dthompson	org.argouml.notation.providers.uml.ExtensionPointNotationUml	2008-4-19 19:51
linus	org.argouml.notation.providers.uml.ExtensionPointNotationUml	2008-2-9 14:42
tfmorris	org.argouml.notation.providers.uml.ExtensionPointNotationUml	2007-10-11 05:06
mvw	org.argouml.notation.providers.uml.ExtensionPointNotationUml	2007-6-15 18:54
linus	org.argouml.notation.providers.uml.ExtensionPointNotationUml	2007-5-12 08:33
linus	org.argouml.notation.providers.uml.ExtensionPointNotationUml	2007-5-5 17:02
mvw	org.argouml.notation.providers.uml.ExtensionPointNotationUml	2007-4-23 18:25
mvw	org.argouml.notation.providers.uml.ExtensionPointNotationUml	2007-1-22 21:06
tfmorris	org.argouml.notation.providers.uml.ExtensionPointNotationUml	2006-11-25 04:38
mvw	org.argouml.notation.providers.uml.ExtensionPointNotationUml	2006-9-8 14:50
mvw	org.argouml.notation.providers.uml.ExtensionPointNotationUml	2006-4-29 21:50
linus	org.argouml.notation.providers.uml.InitNotationUml	2010-7-24 20:16
linus	org.argouml.notation.providers.uml.InitNotationUml	2010-1-12 19:11
mvw	org.argouml.notation.providers.uml.InitNotationUml	2008-5-29 19:09
dthompson	org.argouml.notation.providers.uml.InitNotationUml	2008-4-19 19:51
linus	org.argouml.notation.providers.uml.InitNotationUml	2008-2-9 14:42
tfmorris	org.argouml.notation.providers.uml.InitNotationUml	2007-12-21 02:47
mvw	org.argouml.notation.providers.uml.InitNotationUml	2007-7-22 18:31
mvw	org.argouml.notation.providers.uml.InitNotationUml	2007-7-5 14:45
linus	org.argouml.notation.providers.uml.InitNotationUml	2007-5-5 17:02
mvw	org.argouml.notation.providers.uml.InitNotationUml	2007-4-23 18:25
mvw	org.argouml.notation.providers.uml.InitNotationUml	2007-1-2 15:57
mvw	org.argouml.notation.providers.uml.InitNotationUml	2007-1-1 16:48
mvw	org.argouml.notation.providers.uml.InitNotationUml	2006-12-20 13:16
tfmorris	org.argouml.notation.providers.uml.InitNotationUml	2006-8-12 05:39
mvw	org.argouml.notation.providers.uml.InitNotationUml	2006-5-6 19:28
mvw	org.argouml.notation.providers.uml.InitNotationUml	2006-5-6 12:23
mvw	org.argouml.notation.providers.uml.InitNotationUml	2006-4-30 16:59
mvw	org.argouml.notation.providers.uml.InitNotationUml	2006-4-29 21:50
mvw	org.argouml.notation.providers.uml.InitNotationUml	2006-4-13 19:54
mvw	org.argouml.notation.providers.uml.InitNotationUml	2006-3-27 21:32
mvw	org.argouml.notation.providers.uml.InitNotationUml	2006-3-20 22:24
mvw	org.argouml.notation.providers.uml.InitNotationUml	2006-3-1 22:38
mvw	org.argouml.notation.providers.uml.InitNotationUml	2005-11-13 14:31
linus	org.argouml.notation.providers.uml.InitNotationUml	2005-11-13 11:01
mvw	org.argouml.notation.providers.uml.InitNotationUml	2005-11-12 08:54
mvw	org.argouml.notation.providers.uml.InitNotationUml	2005-11-11 17:55
mvw	org.argouml.notation.providers.uml.InitNotationUml	2005-11-7 19:38
mvw	org.argouml.notation.providers.uml.InitNotationUml	2005-11-2 13:28
mvw	org.argouml.notation.providers.uml.InitNotationUml	2005-11-2 13:07
closettop_nightlybuild	org.argouml.notation.providers.uml.MessageNotationUml	2012-12-30 13:06
linus	org.argouml.notation.providers.uml.MessageNotationUml	2010-1-12 19:11
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2009-4-7 19:38
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2009-1-18 14:23
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2009-1-11 21:32
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2009-1-9 12:30
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2009-1-6 15:53
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2009-1-4 16:13
penyaskito	org.argouml.notation.providers.uml.MessageNotationUml	2009-1-4 12:15
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2009-1-4 08:26
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2009-1-3 22:28
tfmorris	org.argouml.notation.providers.uml.MessageNotationUml	2008-12-21 16:29
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2008-11-29 07:20
dthompson	org.argouml.notation.providers.uml.MessageNotationUml	2008-4-19 19:51
linus	org.argouml.notation.providers.uml.MessageNotationUml	2008-2-9 14:42
tfmorris	org.argouml.notation.providers.uml.MessageNotationUml	2007-10-11 05:06
penyaskito	org.argouml.notation.providers.uml.MessageNotationUml	2007-10-7 16:10
tfmorris	org.argouml.notation.providers.uml.MessageNotationUml	2007-5-26 21:28
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2007-4-23 18:25
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2007-4-22 18:48
tfmorris	org.argouml.notation.providers.uml.MessageNotationUml	2007-3-7 10:32
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2006-12-29 15:43
tfmorris	org.argouml.notation.providers.uml.MessageNotationUml	2006-11-8 19:38
tfmorris	org.argouml.notation.providers.uml.MessageNotationUml	2006-11-8 19:14
linus	org.argouml.notation.providers.uml.MessageNotationUml	2006-10-17 19:51
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2006-9-8 14:50
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2006-7-18 13:20
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2006-6-4 19:49
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2006-6-2 18:28
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2006-4-29 21:50
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2006-4-15 16:49
mvw	org.argouml.notation.providers.uml.MessageNotationUml	2006-4-13 19:54
linus	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2011-7-20 12:18
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2010-11-20 19:42
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2010-8-12 07:57
linus	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2010-1-12 19:11
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2009-4-7 19:38
tfmorris	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2008-12-21 16:29
tfmorris	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2008-11-22 00:48
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2008-5-23 17:18
dthompson	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2008-4-19 19:51
linus	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2008-2-9 14:42
tfmorris	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2007-10-11 05:06
penyaskito	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2007-10-7 16:10
linus	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2007-5-5 17:02
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2007-4-23 18:25
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2007-4-22 18:48
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2007-1-1 16:48
tfmorris	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2006-11-25 04:38
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2006-9-8 14:50
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2006-6-4 19:49
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2006-6-2 18:28
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2006-5-2 15:19
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2006-5-1 14:07
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2006-4-29 21:50
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2006-3-26 10:49
linus	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2006-3-23 22:43
tfmorris	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2006-1-25 23:23
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2005-12-30 13:48
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2005-12-29 18:24
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2005-12-20 18:20
tfmorris	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2005-12-20 07:54
linus	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2005-11-13 11:01
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2005-11-11 21:42
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2005-11-6 13:58
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2005-11-2 13:28
mvw	org.argouml.notation.providers.uml.ModelElementNameNotationUml	2005-11-2 13:07
tfmorris	org.argouml.notation.providers.uml.MultiplicityNotationUml	2010-9-18 05:35
linus	org.argouml.notation.providers.uml.MultiplicityNotationUml	2010-1-12 19:11
linus	org.argouml.notation.providers.uml.MultiplicityNotationUml	2010-1-11 19:59
mvw	org.argouml.notation.providers.uml.MultiplicityNotationUml	2009-4-7 19:38
tfmorris	org.argouml.notation.providers.uml.MultiplicityNotationUml	2008-12-21 16:29
mvw	org.argouml.notation.providers.uml.MultiplicityNotationUml	2008-5-23 17:26
dthompson	org.argouml.notation.providers.uml.MultiplicityNotationUml	2008-4-19 19:51
linus	org.argouml.notation.providers.uml.MultiplicityNotationUml	2008-2-9 14:42
tfmorris	org.argouml.notation.providers.uml.MultiplicityNotationUml	2007-10-11 05:06
mvw	org.argouml.notation.providers.uml.MultiplicityNotationUml	2007-7-22 18:31
mvw	org.argouml.notation.providers.uml.NodeInstanceNotationUml	2010-11-20 19:42
linus	org.argouml.notation.providers.uml.NodeInstanceNotationUml	2010-1-12 19:11
mvw	org.argouml.notation.providers.uml.NodeInstanceNotationUml	2009-4-7 19:38
tfmorris	org.argouml.notation.providers.uml.NodeInstanceNotationUml	2008-12-21 16:29
mvw	org.argouml.notation.providers.uml.NodeInstanceNotationUml	2008-4-28 10:26
dthompson	org.argouml.notation.providers.uml.NodeInstanceNotationUml	2008-4-19 19:51
linus	org.argouml.notation.providers.uml.NodeInstanceNotationUml	2008-2-9 14:42
tfmorris	org.argouml.notation.providers.uml.NodeInstanceNotationUml	2007-10-11 05:06
penyaskito	org.argouml.notation.providers.uml.NodeInstanceNotationUml	2007-10-8 18:20
linus	org.argouml.notation.providers.uml.NodeInstanceNotationUml	2007-5-5 17:02
mvw	org.argouml.notation.providers.uml.NodeInstanceNotationUml	2007-4-23 18:25
tfmorris	org.argouml.notation.providers.uml.NodeInstanceNotationUml	2006-11-25 04:38
mvw	org.argouml.notation.providers.uml.NodeInstanceNotationUml	2006-9-8 14:50
linus	org.argouml.notation.providers.uml.NodeInstanceNotationUml	2006-3-23 22:43
mvw	org.argouml.notation.providers.uml.NodeInstanceNotationUml	2005-11-13 14:31
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2011-10-1 14:22
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2011-4-20 14:06
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2010-11-20 19:42
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2010-9-20 08:47
linus	org.argouml.notation.providers.uml.NotationUtilityUml	2010-7-24 15:48
tfmorris	org.argouml.notation.providers.uml.NotationUtilityUml	2010-4-15 05:40
linus	org.argouml.notation.providers.uml.NotationUtilityUml	2010-1-12 19:11
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2009-4-11 17:20
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2009-4-7 19:38
tfmorris	org.argouml.notation.providers.uml.NotationUtilityUml	2009-3-26 18:36
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2009-1-18 21:37
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2009-1-15 09:55
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2009-1-6 16:02
tfmorris	org.argouml.notation.providers.uml.NotationUtilityUml	2008-12-30 20:52
tfmorris	org.argouml.notation.providers.uml.NotationUtilityUml	2008-12-23 20:39
tfmorris	org.argouml.notation.providers.uml.NotationUtilityUml	2008-12-21 16:29
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2008-12-10 15:25
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2008-12-10 10:32
tfmorris	org.argouml.notation.providers.uml.NotationUtilityUml	2008-11-22 00:35
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2008-10-7 08:59
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2008-6-16 16:38
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2008-6-15 10:23
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2008-5-28 18:27
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2008-5-24 06:23
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2008-5-23 17:26
dthompson	org.argouml.notation.providers.uml.NotationUtilityUml	2008-4-19 19:51
tfmorris	org.argouml.notation.providers.uml.NotationUtilityUml	2008-2-18 18:42
linus	org.argouml.notation.providers.uml.NotationUtilityUml	2008-2-9 14:42
tfmorris	org.argouml.notation.providers.uml.NotationUtilityUml	2007-11-26 00:44
tfmorris	org.argouml.notation.providers.uml.NotationUtilityUml	2007-11-6 18:45
tfmorris	org.argouml.notation.providers.uml.NotationUtilityUml	2007-10-25 18:02
tfmorris	org.argouml.notation.providers.uml.NotationUtilityUml	2007-10-11 05:06
tfmorris	org.argouml.notation.providers.uml.NotationUtilityUml	2007-10-11 00:11
penyaskito	org.argouml.notation.providers.uml.NotationUtilityUml	2007-10-8 18:20
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2007-7-30 18:47
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2007-7-22 18:57
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2007-7-22 19:08
tfmorris	org.argouml.notation.providers.uml.NotationUtilityUml	2007-5-30 19:18
tfmorris	org.argouml.notation.providers.uml.NotationUtilityUml	2007-5-26 21:28
linus	org.argouml.notation.providers.uml.NotationUtilityUml	2007-5-12 08:33
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2007-4-23 18:25
tfmorris	org.argouml.notation.providers.uml.NotationUtilityUml	2007-3-7 10:32
tfmorris	org.argouml.notation.providers.uml.NotationUtilityUml	2007-2-17 01:26
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2007-2-13 18:27
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2007-1-13 21:13
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2007-1-13 19:25
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2007-1-1 16:48
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2006-12-20 13:16
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2006-12-10 15:39
linus	org.argouml.notation.providers.uml.NotationUtilityUml	2006-10-17 19:51
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2006-6-4 19:49
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2006-6-2 18:28
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2006-5-14 07:27
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2006-5-12 16:51
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2006-5-6 12:23
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2006-4-30 16:59
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2006-4-29 21:50
tfmorris	org.argouml.notation.providers.uml.NotationUtilityUml	2006-4-13 03:38
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2006-3-30 15:32
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2006-3-27 18:12
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2006-3-26 10:49
linus	org.argouml.notation.providers.uml.NotationUtilityUml	2006-3-23 22:43
mvw	org.argouml.notation.providers.uml.NotationUtilityUml	2006-1-13 21:58
